,stop_id,stop_name,stop_lat,stop_lon,GEOID,NAMELSAD,geometry,index_right,PUMA,Shape_Leng,Shape_Area
1881,404112,W 135 ST/FRED DOUGLASS BL,40.816588,-73.946662,36061,New York County,POINT (-73.946662 40.81658799999999),12.0,3803,38111.6886704,39843953.7438
1882,404113,W 135 ST/ADAM C POWELL BL,40.814999,-73.943104,36061,New York County,POINT (-73.94310400000001 40.81499899999999),12.0,3803,38111.6886704,39843953.7438
1883,404114,W 135 ST/ADAM C POWELL BL,40.815597,-73.94429699999999,36061,New York County,POINT (-73.94429699999999 40.815597),12.0,3803,38111.6886704,39843953.7438
1884,404140,ST NICHOLAS AV/W 167 ST,40.839813,-73.939745,36061,New York County,POINT (-73.939745 40.83981299999999),10.0,3801,62589.0551493,81247268.6263
1885,404144,BROADWAY/W 207th ST,40.867837,-73.920569,36061,New York County,POINT (-73.920569 40.86783699999999),10.0,3801,62589.0551493,81247268.6263
1886,404165,W 207 ST/10 AV,40.864244,-73.918515,36061,New York County,POINT (-73.918515 40.86424399999999),10.0,3801,62589.0551493,81247268.6263
1887,404170,W 207 ST/10 AV,40.864421,-73.91872099999999,36061,New York County,POINT (-73.91872099999999 40.864421),10.0,3801,62589.0551493,81247268.6263
1888,404249,BROADWAY/W 207 ST,40.86758,-73.921622,36061,New York County,POINT (-73.921622 40.86757999999999),10.0,3801,62589.0551493,81247268.6263
1889,404270,BROADWAY/W 220 ST,40.872426000000004,-73.912564,36061,New York County,POINT (-73.912564 40.87242599999998),10.0,3801,62589.0551493,81247268.6263
1890,404324,WADSWORTH AV/W 181 ST,40.849738,-73.935135,36061,New York County,POINT (-73.935135 40.84973799999999),10.0,3801,62589.0551493,81247268.6263
1891,404330,W 181 ST/WADSWORTH AV,40.849838,-73.935187,36061,New York County,POINT (-73.935187 40.849838),10.0,3801,62589.0551493,81247268.6263
1892,404360,RIVERSIDE DR/W 160 ST,40.837201,-73.947183,36061,New York County,POINT (-73.947183 40.83720099999997),10.0,3801,62589.0551493,81247268.6263
1893,404361,EDWARD M MORGAN PL/W 157 ST,40.834571999999994,-73.94552900000001,36061,New York County,POINT (-73.94552900000001 40.83457199999997),10.0,3801,62589.0551493,81247268.6263
1894,404362,ST CLAIRE PL/W 125 ST,40.817065,-73.959775,36061,New York County,POINT (-73.95977499999999 40.81706499999999),11.0,3802,37927.824564,46903009.3879
1895,404835,BROADWAY/ISHAM ST,40.868199,-73.91949100000001,36061,New York County,POINT (-73.91949100000001 40.86819899999998),10.0,3801,62589.0551493,81247268.6263
1896,404839,BROADWAY/DONGAN PL,40.863519000000004,-73.93004,36061,New York County,POINT (-73.93004000000001 40.86351899999999),10.0,3801,62589.0551493,81247268.6263
1897,405004,BROADWAY/W 185 ST,40.853113,-73.93411800000001,36061,New York County,POINT (-73.93411800000001 40.85311299999999),10.0,3801,62589.0551493,81247268.6263
1898,405005,BROADWAY/W 187 ST,40.854452,-73.933487,36061,New York County,POINT (-73.933487 40.85445199999999),10.0,3801,62589.0551493,81247268.6263
1899,405427,DYCKMAN ST/BROADWAY,40.865323,-73.92718599999999,36061,New York County,POINT (-73.92718600000001 40.86532299999998),10.0,3801,62589.0551493,81247268.6263
1900,405428,DYCKMAN ST/SHERMAN AV,40.863378999999995,-73.925988,36061,New York County,POINT (-73.925988 40.86337899999999),10.0,3801,62589.0551493,81247268.6263
1901,405429,DYCKMAN ST/FT. GEORGE HILL,40.861290999999994,-73.92465,36061,New York County,POINT (-73.92465 40.86129099999997),10.0,3801,62589.0551493,81247268.6263
1902,405430,10 AV/HARLEM RIVER DR,40.859553000000005,-73.9224,36061,New York County,POINT (-73.9224 40.85955299999998),10.0,3801,62589.0551493,81247268.6263
1903,405431,10 AV/W 202 ST,40.861465,-73.921028,36061,New York County,POINT (-73.92102800000001 40.861465),10.0,3801,62589.0551493,81247268.6263
1904,405432,10 AV/W 207 ST,40.864243,-73.91901700000001,36061,New York County,POINT (-73.91901700000001 40.86424299999999),10.0,3801,62589.0551493,81247268.6263
1905,405433,10 AV/SHERMAN AV,40.866603999999995,-73.917237,36061,New York County,POINT (-73.917237 40.86660399999997),10.0,3801,62589.0551493,81247268.6263
1906,405434,10 AV/W 215 ST,40.869287,-73.915263,36061,New York County,POINT (-73.915263 40.86928699999999),10.0,3801,62589.0551493,81247268.6263
1907,405435,10 AV/W 214 ST,40.869019,-73.915699,36061,New York County,POINT (-73.91569900000002 40.86901899999999),10.0,3801,62589.0551493,81247268.6263
1908,405436,10 AV/W 211 ST,40.86707,-73.917052,36061,New York County,POINT (-73.917052 40.86706999999998),10.0,3801,62589.0551493,81247268.6263
1909,405437,10 AV/W 207 ST,40.864759,-73.918751,36061,New York County,POINT (-73.918751 40.86475899999997),10.0,3801,62589.0551493,81247268.6263
1910,405438,10 AV/W 204 ST,40.862551,-73.920372,36061,New York County,POINT (-73.920372 40.862551),10.0,3801,62589.0551493,81247268.6263
1911,405439,10 AV/W 202 ST,40.861233,-73.921398,36061,New York County,POINT (-73.921398 40.86123299999997),10.0,3801,62589.0551493,81247268.6263
1912,405440,DYCKMAN ST/10 AV,40.859308,-73.92315500000001,36061,New York County,POINT (-73.92315500000001 40.85930799999998),10.0,3801,62589.0551493,81247268.6263
1913,405441,DYCKMAN ST/NAGLE AV,40.861838,-73.924797,36061,New York County,POINT (-73.924797 40.86183799999998),10.0,3801,62589.0551493,81247268.6263
1914,405442,DYCKMAN ST/SHERMAN AV,40.863775,-73.926016,36061,New York County,POINT (-73.926016 40.863775),10.0,3801,62589.0551493,81247268.6263
1915,802031,179 ST/BROADWAY,40.848902,-73.936861,36061,New York County,POINT (-73.93686099999999 40.84890199999998),10.0,3801,62589.0551493,81247268.6263
1916,802175,9 av/218 st,40.871743,-73.91119,36061,New York County,POINT (-73.91119 40.87174299999999),10.0,3801,62589.0551493,81247268.6263
1917,802176,W 179 ST/BROADWAY,40.848852,-73.936701,36061,New York County,POINT (-73.936701 40.84885199999999),10.0,3801,62589.0551493,81247268.6263
1918,803006,BROADWAY/W 179 ST,40.849011,-73.93689,36061,New York County,POINT (-73.93689000000001 40.84901099999998),10.0,3801,62589.0551493,81247268.6263
1919,803011,W 179 ST/BROADWAY,40.848865999999994,-73.936758,36061,New York County,POINT (-73.936758 40.84886599999997),10.0,3801,62589.0551493,81247268.6263
1920,803062,RIVERSIDE DR W/157-10 RIVERSIDE DR W,40.836205,-73.94847800000001,36061,New York County,POINT (-73.94847800000001 40.83620499999996),10.0,3801,62589.0551493,81247268.6263
1921,803181,9 av/216 st,40.868857,-73.913382,36061,New York County,POINT (-73.913382 40.86885699999998),10.0,3801,62589.0551493,81247268.6263
1922,803226,E 127 ST/2 AV,40.80406,-73.932774,36061,New York County,POINT (-73.93277399999999 40.80405999999999),13.0,3804,62599.5024685,64612123.1374
1923,803227,E 127 ST/ 2 AV,40.804039,-73.932703,36061,New York County,POINT (-73.932703 40.80403899999998),13.0,3804,62599.5024685,64612123.1374
1924,902103,BROADWAY/ISHAM ST-W 211 ST,40.868136,-73.919522,36061,New York County,POINT (-73.919522 40.86813599999999),10.0,3801,62589.0551493,81247268.6263
1925,903263,W 178 ST/BROADWAY,40.84803,-73.936989,36061,New York County,POINT (-73.936989 40.84803),10.0,3801,62589.0551493,81247268.6263
1926,903264,BROADWAY/W 178 ST,40.848964,-73.936947,36061,New York County,POINT (-73.936947 40.848964),10.0,3801,62589.0551493,81247268.6263
1927,403679,DELANCEY ST/ESSEX ST,40.718689000000005,-73.988295,36061,New York County,POINT (-73.98829499999999 40.718689),18.0,3809,36351.6176183,48695493.6207
1928,404167,DELANCEY ST/ALLEN ST,40.719263,-73.9901,36061,New York County,POINT (-73.9901 40.71926299999998),18.0,3809,36351.6176183,48695493.6207
1929,804174,DELANCEY ST/ESSEX ST,40.71849,-73.98845899999999,36061,New York County,POINT (-73.98845899999999 40.71848999999999),18.0,3809,36351.6176183,48695493.6207
1930,450069,MAIN ST/546 MAIN ST,40.761767,-73.949753,36061,New York County,POINT (-73.94975300000002 40.76176699999997),14.0,3805,54449.5033787,55222267.9563
1931,450074,MAIN ST/SCHOOL (676 MAIN ST),40.764306,-73.947463,36061,New York County,POINT (-73.947463 40.76430599999998),14.0,3805,54449.5033787,55222267.9563
1932,450141,MAIN ST/10 RIVER RD,40.765055,-73.947006,36061,New York County,POINT (-73.947006 40.76505499999998),14.0,3805,54449.5033787,55222267.9563
1933,450142,WEST RD/F SUBWAY (452 MAIN ST),40.759133,-73.953438,36061,New York County,POINT (-73.95343800000001 40.75913299999996),14.0,3805,54449.5033787,55222267.9563
1934,450143,WEST RD/ROAD 5 TRAM (400 MAIN ST),40.757596,-73.95495,36061,New York County,POINT (-73.95495 40.75759599999998),14.0,3805,54449.5033787,55222267.9563
1935,450144,MAIN ST/40 RIVER RD,40.765921999999996,-73.946207,36061,New York County,POINT (-73.946207 40.76592199999998),14.0,3805,54449.5033787,55222267.9563
1936,450145,W LOOP RD/N LOOP RD,40.756495,-73.95586800000001,36061,New York County,POINT (-73.95586800000001 40.75649499999999),14.0,3805,54449.5033787,55222267.9563
1937,450146,MAIN ST/POST OFFICE (694 MAIN ST),40.76504,-73.946799,36061,New York County,POINT (-73.946799 40.76504),14.0,3805,54449.5033787,55222267.9563
1938,450147,MAIN ST/CHAPEL (543 MAIN ST),40.761763,-73.949995,36061,New York County,POINT (-73.949995 40.76176299999999),14.0,3805,54449.5033787,55222267.9563
1939,450148,MAIN ST - RIVER RD/END OF MOTORGATE,40.76595,-73.946028,36061,New York County,POINT (-73.946028 40.76594999999998),14.0,3805,54449.5033787,55222267.9563
1940,450149,ROAD 5/TRAM,40.757319,-73.953689,36061,New York County,POINT (-73.953689 40.757319),14.0,3805,54449.5033787,55222267.9563
1941,450150,MAIN ST/THE OCTAGON (OPP 888 MAIN ST),40.768817999999996,-73.942729,36061,New York County,POINT (-73.942729 40.76881799999997),14.0,3805,54449.5033787,55222267.9563
1942,450151,MAIN ST/F SUBWAY (450 MAIN ST),40.758466999999996,-73.952743,36061,New York County,POINT (-73.952743 40.75846699999997),14.0,3805,54449.5033787,55222267.9563
1943,450152,BIRD S COLER RDY/HOSPITAL (900 MAIN ST),40.770688,-73.942689,36061,New York County,POINT (-73.942689 40.77068799999998),14.0,3805,54449.5033787,55222267.9563
1944,450154,MAIN ST/THE OCTAGON (888 MAIN ST),40.76873,-73.942988,36061,New York County,POINT (-73.942988 40.76872999999998),14.0,3805,54449.5033787,55222267.9563
1945,450338,E 60 ST/2 AV,40.761247,-73.963718,36061,New York County,POINT (-73.963718 40.76124699999998),14.0,3805,54449.5033787,55222267.9563
1946,450465,S LOOP RD/W LOOP RD,40.753415000000004,-73.958359,36061,New York County,POINT (-73.958359 40.753415),14.0,3805,54449.5033787,55222267.9563
1947,981006,MAIN ST/502 MAIN ST YOUTH CTR,40.761192,-73.950393,36061,New York County,POINT (-73.95039300000001 40.76119199999998),14.0,3805,54449.5033787,55222267.9563
1948,981016,E 60 ST/2 AV,40.761214,-73.963645,36061,New York County,POINT (-73.963645 40.76121399999999),14.0,3805,54449.5033787,55222267.9563
1949,982142,E LOOP RD/N LOOP RD,40.755451,-73.95483399999999,36061,New York County,POINT (-73.95483399999999 40.75545099999999),14.0,3805,54449.5033787,55222267.9563
1950,503848,LGA/TERMINAL C,40.77005,-73.86437099999999,36081,Queens County,POINT (-73.86437099999999 40.77005),42.0,4102,64416.9369837,117155733.277
1951,503853,LGA/TERMINAL A,40.772746999999995,-73.886129,36081,Queens County,POINT (-73.886129 40.77274699999999),42.0,4102,64416.9369837,117155733.277
1952,503855,DITMARS BL/GRAND CENTRAL PY,40.767278999999995,-73.887997,36081,Queens County,POINT (-73.887997 40.76727899999999),41.0,4101,76015.2039665,143819416.07
1953,503870,ASTORIA BL/STEINWAY ST,40.769407,-73.909755,36081,Queens County,POINT (-73.909755 40.769407),41.0,4101,76015.2039665,143819416.07
1954,503876,23 AV/87 ST,40.767278999999995,-73.88237,36081,Queens County,POINT (-73.88236999999999 40.76727899999997),42.0,4102,64416.9369837,117155733.277
1955,504007,HOYT AV/31 ST,40.771069,-73.91756099999999,36081,Queens County,POINT (-73.91756099999999 40.77106899999998),41.0,4101,76015.2039665,143819416.07
1956,504023,94 ST/23 AV,40.768482,-73.876211,36081,Queens County,POINT (-73.876211 40.76848199999998),42.0,4102,64416.9369837,117155733.277
1957,504417,23 AV/82 ST,40.766378,-73.88718,36081,Queens County,POINT (-73.88718 40.766378),42.0,4102,64416.9369837,117155733.277
1958,504423,ASTORIA BL S/77 ST,40.765584999999994,-73.891447,36081,Queens County,POINT (-73.891447 40.76558499999999),42.0,4102,64416.9369837,117155733.277
1959,504517,ASTORIA BL N/77 ST,40.766799,-73.892507,36081,Queens County,POINT (-73.89250699999999 40.76679900000001),41.0,4101,76015.2039665,143819416.07
1960,505254,ASTORIA BL S/STEINWAY ST,40.76879,-73.910815,36081,Queens County,POINT (-73.910815 40.76878999999998),41.0,4101,76015.2039665,143819416.07
1961,550609,ASTORIA BLVD / 31ST ST,40.770062,-73.91836500000001,36081,Queens County,POINT (-73.91836500000001 40.770062),41.0,4101,76015.2039665,143819416.07
1962,551596,DITMARS BL/MARINE TERMINAL RD,40.768189,-73.887978,36081,Queens County,POINT (-73.887978 40.768189),42.0,4102,64416.9369837,117155733.277
1963,804002,Laguardia Access Rd/GCP,40.771008,-73.868961,36081,Queens County,POINT (-73.868961 40.77100799999999),42.0,4102,64416.9369837,117155733.277
1964,804109,sbs60-q48-geo,40.773317,-73.87422,36081,Queens County,POINT (-73.87421999999999 40.77331699999998),42.0,4102,64416.9369837,117155733.277
1965,804121,LaGUARDIA INTERNAL RDWY/term c loop,40.771526,-73.866651,36081,Queens County,POINT (-73.866651 40.77152599999999),42.0,4102,64416.9369837,117155733.277
1966,804143,LAGUARDIA INTERNAL RY/term c loop,40.771358,-73.86686,36081,Queens County,POINT (-73.86686 40.77135799999999),42.0,4102,64416.9369837,117155733.277
1967,804145,LGA/TERMINAL B,40.774196,-73.87158199999999,36081,Queens County,POINT (-73.87158199999999 40.77419599999998),42.0,4102,64416.9369837,117155733.277
1968,804157,LGA/TERMINAL D,40.768747999999995,-73.862511,36081,Queens County,POINT (-73.862511 40.76874799999999),42.0,4102,64416.9369837,117155733.277
1969,804169,Grand Central Pwy/Access Rd,40.770638,-73.879161,36081,Queens County,POINT (-73.879161 40.77063799999999),42.0,4102,64416.9369837,117155733.277
1970,903050,LGA/TERMINAL D,40.768809999999995,-73.862634,36081,Queens County,POINT (-73.862634 40.76880999999999),42.0,4102,64416.9369837,117155733.277
1971,904046,lga/circle,40.770738,-73.867919,36081,Queens County,POINT (-73.867919 40.770738),42.0,4102,64416.9369837,117155733.277
1972,904202,LGA-MAT M60 W.B. (does not stop),40.773047,-73.887615,36081,Queens County,POINT (-73.887615 40.77304700000001),42.0,4102,64416.9369837,117155733.277
1973,500002,165 ST/HILLSIDE AV,40.709146000000004,-73.797156,36081,Queens County,POINT (-73.797156 40.709146),52.0,4112,72793.6040684,260049220.98
1974,500003,HILLSIDE AV/169 ST,40.710592999999996,-73.793092,36081,Queens County,POINT (-73.793092 40.71059299999997),52.0,4112,72793.6040684,260049220.98
1975,500004,HILLSIDE AV/171 ST,40.71144,-73.790887,36081,Queens County,POINT (-73.790887 40.71144),52.0,4112,72793.6040684,260049220.98
1976,500007,HILLSIDE AV/180 ST,40.713052000000005,-73.781915,36081,Queens County,POINT (-73.781915 40.71305199999998),52.0,4112,72793.6040684,260049220.98
1977,500008,HILLSIDE AV/182 PL,40.713574,-73.77985,36081,Queens County,POINT (-73.77985 40.71357399999999),52.0,4112,72793.6040684,260049220.98
1978,500009,HILLSIDE AV/184 ST,40.714085,-73.777516,36081,Queens County,POINT (-73.77751600000001 40.71408499999998),52.0,4112,72793.6040684,260049220.98
1979,500010,HILLSIDE AV/187 ST,40.714481,-73.775904,36081,Queens County,POINT (-73.775904 40.71448099999999),52.0,4112,72793.6040684,260049220.98
1980,500011,HILLSIDE AV/189 ST,40.715309000000005,-73.772827,36081,Queens County,POINT (-73.77282700000001 40.71530899999998),52.0,4112,72793.6040684,260049220.98
1981,500012,HILLSIDE AV/191 ST,40.716032,-73.770711,36081,Queens County,POINT (-73.77071100000001 40.71603199999999),52.0,4112,72793.6040684,260049220.98
1982,500013,HILLSIDE AV/193 ST,40.716736,-73.768676,36081,Queens County,POINT (-73.768676 40.71673599999999),52.0,4112,72793.6040684,260049220.98
1983,500014,HILLSIDE AV/195 PL,40.717362,-73.767011,36081,Queens County,POINT (-73.767011 40.717362),52.0,4112,72793.6040684,260049220.98
1984,500017,HILLSIDE AV/202 ST,40.719903,-73.76204399999999,36081,Queens County,POINT (-73.76204399999999 40.71990299999997),46.0,4106,79842.9340986,207308619.71
1985,500018,HILLSIDE AV/205 ST,40.720923,-73.759535,36081,Queens County,POINT (-73.759535 40.72092299999998),46.0,4106,79842.9340986,207308619.71
1986,500019,HILLSIDE AV/207 ST,40.721724,-73.7583,36081,Queens County,POINT (-73.75830000000002 40.72172399999999),46.0,4106,79842.9340986,207308619.71
1987,500022,HILLSIDE AV/212 ST,40.724847,-73.7537,36081,Queens County,POINT (-73.75369999999999 40.72484699999998),45.0,4105,206027.45579,550135981.616
1988,500023,HILLSIDE AV/214 ST,40.726134,-73.751315,36081,Queens County,POINT (-73.75131500000001 40.72613399999999),45.0,4105,206027.45579,550135981.616
1989,500024,HILLSIDE AV/215 PL,40.727252,-73.748964,36081,Queens County,POINT (-73.748964 40.727252),45.0,4105,206027.45579,550135981.616
1990,500025,HILLSIDE AV/218 ST,40.728342,-73.7469,36081,Queens County,POINT (-73.7469 40.72834199999998),45.0,4105,206027.45579,550135981.616
1991,500026,HILLSIDE AV/SPRINGFIELD BL,40.729615,-73.744606,36081,Queens County,POINT (-73.744606 40.72961499999998),45.0,4105,206027.45579,550135981.616
1992,500027,SPRINGFIELD BL/89 AV,40.729077000000004,-73.744034,36081,Queens County,POINT (-73.744034 40.729077),45.0,4105,206027.45579,550135981.616
1993,500028,SPRINGFIELD BL/90 AV,40.726543,-73.741343,36081,Queens County,POINT (-73.741343 40.726543),45.0,4105,206027.45579,550135981.616
1994,500029,SPRINGFIELD BL/91 AV,40.725407000000004,-73.740139,36081,Queens County,POINT (-73.740139 40.725407),45.0,4105,206027.45579,550135981.616
1995,500030,SPRINGFIELD BL/92 AV,40.724292,-73.738949,36081,Queens County,POINT (-73.73894900000001 40.72429199999998),45.0,4105,206027.45579,550135981.616
1996,500031,SPRINGFIELD BL/93 AV,40.722125,-73.736869,36081,Queens County,POINT (-73.736869 40.72212499999998),45.0,4105,206027.45579,550135981.616
1997,500032,SPRINGFIELD BL/94 AV,40.720907000000004,-73.736289,36081,Queens County,POINT (-73.736289 40.72090699999998),45.0,4105,206027.45579,550135981.616
1998,500033,SPRINGFIELD BL/94 DR,40.719524,-73.735669,36081,Queens County,POINT (-73.735669 40.71952399999998),45.0,4105,206027.45579,550135981.616
1999,500034,SPRINGFIELD BL/JAMAICA AV,40.718645,-73.735376,36081,Queens County,POINT (-73.735376 40.718645),45.0,4105,206027.45579,550135981.616
2000,500035,AMBOY LA/SPRINGFIELD BL,40.717835,-73.73562700000001,36081,Queens County,POINT (-73.73562700000001 40.71783499999999),45.0,4105,206027.45579,550135981.616
2001,500036,BRADDOCK AV/89 AV,40.729878,-73.74271999999999,36081,Queens County,POINT (-73.74271999999999 40.72987799999999),45.0,4105,206027.45579,550135981.616
2002,500037,BRADDOCK AV/221 PL,40.729285,-73.740063,36081,Queens County,POINT (-73.74006300000001 40.72928499999998),45.0,4105,206027.45579,550135981.616
2003,500038,BRADDOCK AV/90 AV,40.728633,-73.737276,36081,Queens County,POINT (-73.73727599999999 40.72863299999998),45.0,4105,206027.45579,550135981.616
2004,500039,BRADDOCK AV/WINCHESTER BL,40.728259,-73.735607,36081,Queens County,POINT (-73.735607 40.72825899999999),45.0,4105,206027.45579,550135981.616
2005,500040,BRADDOCK AV/222 ST,40.728151000000004,-73.735124,36081,Queens County,POINT (-73.735124 40.72815099999998),45.0,4105,206027.45579,550135981.616
2006,500041,BRADDOCK AV /224 ST,40.727793,-73.73351600000001,36081,Queens County,POINT (-73.73351600000002 40.72779299999998),45.0,4105,206027.45579,550135981.616
2007,500042,BRADDOCK AV/92 AV,40.727424,-73.731851,36081,Queens County,POINT (-73.73185100000001 40.72742399999998),45.0,4105,206027.45579,550135981.616
2008,500043,BRADDOCK AV/92 RD,40.726963,-73.730475,36081,Queens County,POINT (-73.730475 40.726963),45.0,4105,206027.45579,550135981.616
2009,500044,BRADDOCK AV /240 ST,40.726437,-73.72863000000001,36081,Queens County,POINT (-73.72863000000001 40.72643699999999),45.0,4105,206027.45579,550135981.616
2010,500045,BRADDOCK AV/242 ST,40.725961,-73.726037,36081,Queens County,POINT (-73.72603700000001 40.72596099999999),45.0,4105,206027.45579,550135981.616
2011,500048,SPRINGFIELD BL/JAMAICA AV,40.718987,-73.735286,36081,Queens County,POINT (-73.735286 40.71898699999998),45.0,4105,206027.45579,550135981.616
2012,500049,SPRINGFIELD BL/94 DR,40.720182,-73.735737,36081,Queens County,POINT (-73.735737 40.72018199999999),45.0,4105,206027.45579,550135981.616
2013,500050,SPRINGFIELD BL / 94 AV,40.721429,-73.736316,36081,Queens County,POINT (-73.736316 40.72142899999999),45.0,4105,206027.45579,550135981.616
2014,500051,SPRINGFIELD BL/93 AV,40.722770000000004,-73.737061,36081,Queens County,POINT (-73.737061 40.72277000000002),45.0,4105,206027.45579,550135981.616
2015,500052,SPRINGFIELD BL/92 AV,40.724894,-73.739319,36081,Queens County,POINT (-73.73931899999999 40.72489399999999),45.0,4105,206027.45579,550135981.616
2016,500053,SPRINGFIELD BL/91 AV,40.725978000000005,-73.740516,36081,Queens County,POINT (-73.740516 40.725978),45.0,4105,206027.45579,550135981.616
2017,500054,SPRINGFIELD BL/90 AV,40.727098,-73.74167,36081,Queens County,POINT (-73.74167000000001 40.727098),45.0,4105,206027.45579,550135981.616
2018,500055,SPRINGFIELD BL/89 AV,40.729318,-73.744039,36081,Queens County,POINT (-73.744039 40.72931799999999),45.0,4105,206027.45579,550135981.616
2019,500056,BRADDOCK AV/CROSS ISLAND PY,40.72583,-73.72506,36081,Queens County,POINT (-73.72506 40.72582999999997),45.0,4105,206027.45579,550135981.616
2020,500057,BRADDOCK AV/242 ST,40.726388,-73.726754,36081,Queens County,POINT (-73.726754 40.72638799999999),45.0,4105,206027.45579,550135981.616
2021,500058,BRADDOCK AV /240 ST,40.726651000000004,-73.7286,36081,Queens County,POINT (-73.7286 40.72665099999998),45.0,4105,206027.45579,550135981.616
2022,500059,BRADDOCK AV/238 ST,40.727016,-73.729883,36081,Queens County,POINT (-73.729883 40.72701599999998),45.0,4105,206027.45579,550135981.616
2023,500061,BRADDOCK AV/LYMAN ST,40.727909999999994,-73.73307199999999,36081,Queens County,POINT (-73.73307199999999 40.72790999999999),45.0,4105,206027.45579,550135981.616
2024,500062,BRADDOCK AV/RANSOM ST,40.728531,-73.735794,36081,Queens County,POINT (-73.735794 40.72853099999998),45.0,4105,206027.45579,550135981.616
2025,500063,BRADDOCK AV/WINCHESTER BL,40.728936,-73.737611,36081,Queens County,POINT (-73.737611 40.72893599999998),45.0,4105,206027.45579,550135981.616
2026,500064,BRADDOCK AV/BILLINGS ST,40.72923,-73.738905,36081,Queens County,POINT (-73.738905 40.72922999999999),45.0,4105,206027.45579,550135981.616
2027,500065,BRADDOCK AV/221 PL,40.729997999999995,-73.7422,36081,Queens County,POINT (-73.7422 40.72999799999999),45.0,4105,206027.45579,550135981.616
2028,500066,HILLSIDE AV/SPRINGFIELD BL,40.729614,-73.745329,36081,Queens County,POINT (-73.745329 40.72961399999998),45.0,4105,206027.45579,550135981.616
2029,500069,HILLSIDE AV/215 PL,40.727072,-73.749587,36081,Queens County,POINT (-73.74958700000001 40.72707199999999),45.0,4105,206027.45579,550135981.616
2030,500070,HILLSIDE AV/214 ST,40.725874,-73.752133,36081,Queens County,POINT (-73.752133 40.72587399999999),45.0,4105,206027.45579,550135981.616
2031,500071,HILLSIDE AV/212 ST,40.724529,-73.7545,36081,Queens County,POINT (-73.75449999999999 40.724529),45.0,4105,206027.45579,550135981.616
2032,500072,HILLSIDE AV/211 ST,40.723438,-73.75613100000001,36081,Queens County,POINT (-73.75613100000001 40.723438),46.0,4106,79842.9340986,207308619.71
2033,500073,HILLSIDE AV/209 ST,40.722401,-73.757613,36081,Queens County,POINT (-73.75761300000001 40.72240099999998),46.0,4106,79842.9340986,207308619.71
2034,500074,HILLSIDE AV/FRANCIS LEWIS BL,40.720728,-73.760265,36081,Queens County,POINT (-73.760265 40.72072799999999),46.0,4106,79842.9340986,207308619.71
2035,500078,HILLSIDE AV/193 ST,40.716563,-73.769609,36081,Queens County,POINT (-73.76960900000002 40.71656299999999),46.0,4106,79842.9340986,207308619.71
2036,500079,HILLSIDE AV/191 ST,40.71588,-73.771498,36081,Queens County,POINT (-73.77149799999999 40.71587999999998),46.0,4106,79842.9340986,207308619.71
2037,500080,HILLSIDE AV/188 ST,40.715216999999996,-73.773444,36081,Queens County,POINT (-73.773444 40.71521699999999),46.0,4106,79842.9340986,207308619.71
2038,500081,HILLSIDE AV/187 ST,40.714768,-73.775267,36081,Queens County,POINT (-73.775267 40.71476799999999),46.0,4106,79842.9340986,207308619.71
2039,500087,HILLSIDE AV/HOMELAWN ST,40.710811,-73.792909,36081,Queens County,POINT (-73.79290899999999 40.71081099999999),46.0,4106,79842.9340986,207308619.71
2040,500095,HILLSIDE AV/179 ST,40.712528000000006,-73.784081,36081,Queens County,POINT (-73.78408100000001 40.712528),52.0,4112,72793.6040684,260049220.98
2041,500099,187 PL/90 AV,40.712532,-73.772917,36081,Queens County,POINT (-73.77291700000001 40.712532),52.0,4112,72793.6040684,260049220.98
2042,500100,187 PL/JAMAICA AV,40.710440999999996,-73.771842,36081,Queens County,POINT (-73.77184200000001 40.71044099999997),52.0,4112,72793.6040684,260049220.98
2043,500101,HOLLIS AV/190 ST,40.709793,-73.76910600000001,36081,Queens County,POINT (-73.76910600000001 40.70979299999997),52.0,4112,72793.6040684,260049220.98
2044,500102,HOLLIS AV/191 ST,40.709359,-73.767325,36081,Queens County,POINT (-73.767325 40.709359),52.0,4112,72793.6040684,260049220.98
2045,500103,HOLLIS AV/102 AV,40.708505,-73.76594399999999,36081,Queens County,POINT (-73.76594399999999 40.70850499999999),52.0,4112,72793.6040684,260049220.98
2046,500104,HOLLIS AV/104 AV,40.707341,-73.764736,36081,Queens County,POINT (-73.764736 40.70734099999999),52.0,4112,72793.6040684,260049220.98
2047,500105,HOLLIS AV/109 AV,40.706603,-73.7622,36081,Queens County,POINT (-73.76220000000002 40.70660299999998),52.0,4112,72793.6040684,260049220.98
2048,500109,HOLLIS AV /204 ST,40.706802,-73.753316,36081,Queens County,POINT (-73.753316 40.70680199999999),52.0,4112,72793.6040684,260049220.98
2049,500110,HOLLIS AV/FRANCIS LEWIS BL,40.707357,-73.75074599999999,36081,Queens County,POINT (-73.75074599999999 40.70735699999999),45.0,4105,206027.45579,550135981.616
2050,500111,HOLLIS AV/208 ST,40.707784000000004,-73.749589,36081,Queens County,POINT (-73.749589 40.70778399999997),45.0,4105,206027.45579,550135981.616
2051,500112,HOLLIS AV/209 PL,40.708385,-73.74810500000001,36081,Queens County,POINT (-73.74810500000001 40.70838499999997),45.0,4105,206027.45579,550135981.616
2052,500113,HOLLIS AV/212 ST,40.709396000000005,-73.745922,36081,Queens County,POINT (-73.74592199999999 40.70939599999998),45.0,4105,206027.45579,550135981.616
